
CREATED_ON,MODIFIED_ON,PRIVILEGE,GRANTED_ON,NAME,TABLE_CATALOG,TABLE_SCHEMA,GRANTED_TO,GRANTEE_NAME,GRANT_OPTION,GRANTED_BY,DELETED_ON,GRANTED_BY_ROLE_TYPE
2022-12-15T11:10:06.725-05:00,2022-12-15T11:10:06.725-05:00,SELECT,TABLE,DC_SYSTEM_HEALTH_STATUS,CORPITDATATEST,EDW_LND_TB,ROLE,DITESTER,FALSE,DIDEVELOPER,,ROLE
2022-12-15T11:10:06.73-05:00,2022-12-15T11:10:06.73-05:00,SELECT,TABLE,DC_SYSTEM_HEALTH_STATUS,CORPITDATATEST,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-12-15T11:10:06.709-05:00,2022-12-15T11:10:06.709-05:00,OWNERSHIP,TABLE,DC_SYSTEM_HEALTH_STATUS,CORPITDATATEST,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-12-14T11:27:55.018-05:00,2022-12-14T11:27:55.018-05:00,SELECT,TABLE,SECURITY_ALERTS_DIM,CORPITDATATEST,EDW_INT_TB,ROLE,DITESTER,FALSE,DIDEVELOPER,,ROLE
2022-12-14T11:27:55.024-05:00,2022-12-14T11:27:55.024-05:00,SELECT,TABLE,SECURITY_ALERTS_DIM,CORPITDATATEST,EDW_INT_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-12-14T11:27:54.995-05:00,2022-12-14T11:27:54.995-05:00,OWNERSHIP,TABLE,SECURITY_ALERTS_DIM,CORPITDATATEST,EDW_INT_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-12-14T11:27:55.026-05:00,2022-12-14T11:27:55.026-05:00,SELECT,TABLE,SECURITY_ALERTS_DIM,CORPITDATATEST,EDW_INT_TB,ROLE,BITESTER,FALSE,DIDEVELOPER,,ROLE
2022-12-15T21:29:06.484-05:00,2022-12-15T21:29:06.484-05:00,SELECT,TABLE,WEB_TRAFFIC_REQUEST,CORPITDATATEST,EDW_INT_TB,ROLE,BITESTER,FALSE,DIDEVELOPER,,ROLE
2022-12-15T21:29:06.475-05:00,2022-12-15T21:29:06.475-05:00,SELECT,TABLE,WEB_TRAFFIC_REQUEST,CORPITDATATEST,EDW_INT_TB,ROLE,DITESTER,FALSE,DIDEVELOPER,,ROLE
2022-12-15T21:29:06.483-05:00,2022-12-15T21:29:06.483-05:00,SELECT,TABLE,WEB_TRAFFIC_REQUEST,CORPITDATATEST,EDW_INT_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-12-15T21:29:06.432-05:00,2022-12-15T21:29:06.432-05:00,OWNERSHIP,TABLE,WEB_TRAFFIC_REQUEST,CORPITDATATEST,EDW_INT_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-12-15T21:29:05.245-05:00,2022-12-15T21:29:05.245-05:00,OWNERSHIP,TABLE,SECURITY_THREAT,CORPITDATATEST,EDW_INT_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-12-15T21:29:05.28-05:00,2022-12-15T21:29:05.28-05:00,SELECT,TABLE,SECURITY_THREAT,CORPITDATATEST,EDW_INT_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-12-15T21:29:05.281-05:00,2022-12-15T21:29:05.281-05:00,SELECT,TABLE,SECURITY_THREAT,CORPITDATATEST,EDW_INT_TB,ROLE,BITESTER,FALSE,DIDEVELOPER,,ROLE
2022-12-15T21:29:05.273-05:00,2022-12-15T21:29:05.273-05:00,SELECT,TABLE,SECURITY_THREAT,CORPITDATATEST,EDW_INT_TB,ROLE,DITESTER,FALSE,DIDEVELOPER,,ROLE
2022-12-15T11:10:10.75-05:00,2022-12-15T11:10:10.75-05:00,OWNERSHIP,TABLE,SYSTEM_HEALTH_DIM,CORPITDATATEST,EDW_INT_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-12-15T11:10:10.774-05:00,2022-12-15T11:10:10.774-05:00,SELECT,TABLE,SYSTEM_HEALTH_DIM,CORPITDATATEST,EDW_INT_TB,ROLE,DITESTER,FALSE,DIDEVELOPER,,ROLE
2022-12-15T11:10:10.778-05:00,2022-12-15T11:10:10.778-05:00,SELECT,TABLE,SYSTEM_HEALTH_DIM,CORPITDATATEST,EDW_INT_TB,ROLE,BITESTER,FALSE,DIDEVELOPER,,ROLE
2022-12-15T11:10:10.777-05:00,2022-12-15T11:10:10.777-05:00,SELECT,TABLE,SYSTEM_HEALTH_DIM,CORPITDATATEST,EDW_INT_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-12-17T18:15:28.282-05:00,2022-12-17T18:15:28.282-05:00,OWNERSHIP,TABLE,KINAXIS_BRIVO_USERS_DIM,CORPITDATADEV,EDW_INT_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-12-17T18:15:28.308-05:00,2022-12-17T18:15:28.308-05:00,SELECT,TABLE,KINAXIS_BRIVO_USERS_DIM,CORPITDATADEV,EDW_INT_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-12-17T18:15:28.303-05:00,2022-12-17T18:15:28.303-05:00,SELECT,TABLE,KINAXIS_BRIVO_USERS_DIM,CORPITDATADEV,EDW_INT_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-12-15T21:28:53.749-05:00,2022-12-15T21:28:53.749-05:00,SELECT,TABLE,CSC_UMBRL_TOTAL_REQUEST,CORPITDATATEST,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-12-15T21:28:53.685-05:00,2022-12-15T21:28:53.685-05:00,OWNERSHIP,TABLE,CSC_UMBRL_TOTAL_REQUEST,CORPITDATATEST,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-12-15T21:28:53.723-05:00,2022-12-15T21:28:53.723-05:00,SELECT,TABLE,CSC_UMBRL_TOTAL_REQUEST,CORPITDATATEST,EDW_LND_TB,ROLE,DITESTER,FALSE,DIDEVELOPER,,ROLE
2022-12-15T21:28:52.98-05:00,2022-12-15T21:28:52.98-05:00,OWNERSHIP,TABLE,CSC_UMBRL_TOP_THREAT,CORPITDATATEST,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-12-15T21:28:53.004-05:00,2022-12-15T21:28:53.004-05:00,SELECT,TABLE,CSC_UMBRL_TOP_THREAT,CORPITDATATEST,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-12-15T21:28:52.999-05:00,2022-12-15T21:28:52.999-05:00,SELECT,TABLE,CSC_UMBRL_TOP_THREAT,CORPITDATATEST,EDW_LND_TB,ROLE,DITESTER,FALSE,DIDEVELOPER,,ROLE
2022-12-21T18:07:00.684-05:00,2022-12-21T18:07:00.684-05:00,SELECT,TABLE,BRIVO_USER_NO_DUP,CORPITDATATEST,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-12-21T18:07:00.679-05:00,2022-12-21T18:07:00.679-05:00,SELECT,TABLE,BRIVO_USER_NO_DUP,CORPITDATATEST,EDW_LND_TB,ROLE,DITESTER,FALSE,DIDEVELOPER,,ROLE
2022-12-21T18:07:00.659-05:00,2022-12-21T18:07:00.659-05:00,OWNERSHIP,TABLE,BRIVO_USER_NO_DUP,CORPITDATATEST,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-12-21T17:47:30.646-05:00,2022-12-21T17:47:30.646-05:00,OWNERSHIP,TABLE,BRIVO_USER_ONE_DUP,CORPITDATATEST,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-12-21T17:47:30.664-05:00,2022-12-21T17:47:30.664-05:00,SELECT,TABLE,BRIVO_USER_ONE_DUP,CORPITDATATEST,EDW_LND_TB,ROLE,DITESTER,FALSE,DIDEVELOPER,,ROLE
2022-12-21T17:47:30.672-05:00,2022-12-21T17:47:30.672-05:00,SELECT,TABLE,BRIVO_USER_ONE_DUP,CORPITDATATEST,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-12-22T13:38:34.47-05:00,2022-12-22T13:38:34.47-05:00,SELECT,TABLE,BRIVO_USER_ONE_DUP_ORIG,CORPITDATATEST,EDW_LND_TB,ROLE,DITESTER,FALSE,DIDEVELOPER,,ROLE
2022-12-22T13:38:34.472-05:00,2022-12-22T13:38:34.472-05:00,SELECT,TABLE,BRIVO_USER_ONE_DUP_ORIG,CORPITDATATEST,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-12-22T13:38:34.447-05:00,2022-12-22T13:38:34.447-05:00,OWNERSHIP,TABLE,BRIVO_USER_ONE_DUP_ORIG,CORPITDATATEST,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2023-01-04T01:43:02.898-05:00,2023-01-04T01:43:02.898-05:00,SELECT,TABLE,TA_JOBS,CORPITDATADEV,EDW_INT_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2023-01-04T01:43:02.889-05:00,2023-01-04T01:43:02.889-05:00,SELECT,TABLE,TA_JOBS,CORPITDATADEV,EDW_INT_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-03-09T13:32:13.157-05:00,2022-03-16T12:48:47.515-04:00,OWNERSHIP,SCHEMA,EDW_INT_TB,CORPITDATADEV,EDW_INT_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,2022-03-16T12:48:47.515-04:00,ROLE
2022-04-07T11:22:36.476-04:00,2022-04-07T11:22:36.477-04:00,SELECT,TABLE,SFDC_ACCOUNT,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-03-21T18:47:23.14-04:00,2022-03-21T18:47:23.141-04:00,OWNERSHIP,TABLE,SFDC_ACCOUNT,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.832-04:00,2022-06-17T16:18:56.834-04:00,SELECT,TABLE,SFDC_ACCOUNT,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.961-04:00,2022-06-17T16:18:56.962-04:00,SELECT,TABLE,SFDC_PRODUCT,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-03-21T17:02:04.6-04:00,2022-03-21T17:02:04.604-04:00,OWNERSHIP,TABLE,SFDC_PRODUCT,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.604-04:00,2022-04-07T11:22:36.605-04:00,SELECT,TABLE,SFDC_PRODUCT,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.566-04:00,2022-04-07T11:22:36.568-04:00,SELECT,TABLE,SFDC_OPPORTUNITY,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.921-04:00,2022-06-17T16:18:56.922-04:00,SELECT,TABLE,SFDC_OPPORTUNITY,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-03-16T17:38:56.456-04:00,2022-03-16T17:38:56.457-04:00,OWNERSHIP,TABLE,SFDC_OPPORTUNITY,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.863-04:00,2022-06-17T16:18:56.865-04:00,SELECT,TABLE,SFDC_DATED_CONVERSIONRATE,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-03-16T16:05:39.527-04:00,2022-03-16T16:05:39.528-04:00,SELECT,TABLE,SFDC_DATED_CONVERSIONRATE,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-03-11T13:10:05.144-05:00,2022-03-11T13:10:05.146-05:00,OWNERSHIP,TABLE,SFDC_DATED_CONVERSIONRATE,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.882-04:00,2022-06-17T16:18:56.883-04:00,SELECT,TABLE,SFDC_DNB_OPTIMIZER,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-03-21T17:23:07.58-04:00,2022-03-21T17:23:07.582-04:00,OWNERSHIP,TABLE,SFDC_DNB_OPTIMIZER,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.518-04:00,2022-04-07T11:22:36.526-04:00,SELECT,TABLE,SFDC_DNB_OPTIMIZER,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-03-29T11:28:05.233-04:00,2022-03-29T11:28:05.233-04:00,SELECT,TABLE,D_DATE,CORPITDATADEV,EDW_INT_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-03-22T00:42:20.115-04:00,2022-03-22T00:42:20.117-04:00,OWNERSHIP,TABLE,D_DATE,CORPITDATADEV,EDW_INT_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-04-07T11:56:31.399-04:00,2022-04-07T11:56:31.401-04:00,SELECT,TABLE,D_DATE,CORPITDATADEV,EDW_INT_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-04-07T11:56:31.438-04:00,2022-04-07T11:56:31.44-04:00,SELECT,TABLE,D_MONTH,CORPITDATADEV,EDW_INT_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-03-22T00:42:20.627-04:00,2022-03-22T00:42:20.628-04:00,OWNERSHIP,TABLE,D_MONTH,CORPITDATADEV,EDW_INT_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-03-29T11:28:05.249-04:00,2022-03-29T11:28:05.249-04:00,SELECT,TABLE,D_MONTH,CORPITDATADEV,EDW_INT_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-04-07T11:56:31.542-04:00,2022-04-07T11:56:31.543-04:00,SELECT,TABLE,D_YEAR,CORPITDATADEV,EDW_INT_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-03-29T11:28:05.279-04:00,2022-03-29T11:28:05.279-04:00,SELECT,TABLE,D_YEAR,CORPITDATADEV,EDW_INT_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-03-22T00:42:21.568-04:00,2022-03-22T00:42:21.569-04:00,OWNERSHIP,TABLE,D_YEAR,CORPITDATADEV,EDW_INT_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-03-28T16:57:34.872-04:00,2022-03-28T16:57:34.872-04:00,OWNERSHIP,TABLE,SAPSF_EMP_PAY_COMP_NON_RECURRING,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.559-04:00,2022-06-17T16:18:56.56-04:00,SELECT,TABLE,SAPSF_EMP_PAY_COMP_NON_RECURRING,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.181-04:00,2022-04-07T11:22:36.182-04:00,SELECT,TABLE,SAPSF_EMP_PAY_COMP_NON_RECURRING,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.37-04:00,2022-04-07T11:22:36.373-04:00,SELECT,TABLE,SAPSF_PER_EMAIL,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.74-04:00,2022-06-17T16:18:56.742-04:00,SELECT,TABLE,SAPSF_PER_EMAIL,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-03-28T16:20:39.376-04:00,2022-03-28T16:20:39.381-04:00,OWNERSHIP,TABLE,SAPSF_PER_EMAIL,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.596-04:00,2022-06-17T16:18:56.597-04:00,SELECT,TABLE,SAPSF_FO_BUSINESS_UNIT,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.221-04:00,2022-04-07T11:22:36.223-04:00,SELECT,TABLE,SAPSF_FO_BUSINESS_UNIT,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-03-28T15:58:05.369-04:00,2022-03-28T15:58:05.37-04:00,OWNERSHIP,TABLE,SAPSF_FO_BUSINESS_UNIT,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-03-28T16:07:34.483-04:00,2022-03-28T16:07:34.485-04:00,OWNERSHIP,TABLE,SAPSF_FO_LOCATION,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.313-04:00,2022-04-07T11:22:36.314-04:00,SELECT,TABLE,SAPSF_FO_LOCATION,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.685-04:00,2022-06-17T16:18:56.686-04:00,SELECT,TABLE,SAPSF_FO_LOCATION,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.352-04:00,2022-04-07T11:22:36.354-04:00,SELECT,TABLE,SAPSF_PER_ADDRESS,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-03-28T16:00:15.375-04:00,2022-03-28T16:00:15.376-04:00,OWNERSHIP,TABLE,SAPSF_PER_ADDRESS,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.72-04:00,2022-06-17T16:18:56.721-04:00,SELECT,TABLE,SAPSF_PER_ADDRESS,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.817-04:00,2022-06-17T16:18:56.818-04:00,SELECT,TABLE,SAPSF_USER,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.458-04:00,2022-04-07T11:22:36.459-04:00,SELECT,TABLE,SAPSF_USER,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-03-28T16:51:59.039-04:00,2022-03-28T16:51:59.04-04:00,OWNERSHIP,TABLE,SAPSF_USER,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-03-28T17:01:17.776-04:00,2022-03-28T17:01:17.777-04:00,OWNERSHIP,TABLE,SFDC_OPPRTNTY_FIELD_HIST,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.584-04:00,2022-04-07T11:22:36.586-04:00,SELECT,TABLE,SFDC_OPPRTNTY_FIELD_HIST,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.936-04:00,2022-06-17T16:18:56.937-04:00,SELECT,TABLE,SFDC_OPPRTNTY_FIELD_HIST,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.758-04:00,2022-06-17T16:18:56.761-04:00,SELECT,TABLE,SAPSF_PER_PERSONAL,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-03-28T16:27:03.439-04:00,2022-03-28T16:27:03.44-04:00,OWNERSHIP,TABLE,SAPSF_PER_PERSONAL,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.395-04:00,2022-04-07T11:22:36.402-04:00,SELECT,TABLE,SAPSF_PER_PERSONAL,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-06-17T16:18:57.041-04:00,2022-06-17T16:18:57.042-04:00,SELECT,TABLE,SFDC_QUOTE_PROP_LINEITEM,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.676-04:00,2022-04-07T11:22:36.677-04:00,SELECT,TABLE,SFDC_QUOTE_PROP_LINEITEM,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-03-23T18:00:32.038-04:00,2022-03-23T18:00:32.04-04:00,OWNERSHIP,TABLE,SFDC_QUOTE_PROP_LINEITEM,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.484-04:00,2022-06-17T16:18:56.486-04:00,SELECT,TABLE,SAPSF_EMPLOYEE_TIME,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-03-28T17:01:02.253-04:00,2022-03-28T17:01:02.263-04:00,OWNERSHIP,TABLE,SAPSF_EMPLOYEE_TIME,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.127-04:00,2022-04-07T11:22:36.129-04:00,SELECT,TABLE,SAPSF_EMPLOYEE_TIME,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.275-04:00,2022-04-07T11:22:36.277-04:00,SELECT,TABLE,SAPSF_FO_DEPARTMENT,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.651-04:00,2022-06-17T16:18:56.651-04:00,SELECT,TABLE,SAPSF_FO_DEPARTMENT,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-03-28T16:40:42.09-04:00,2022-03-28T16:40:42.091-04:00,OWNERSHIP,TABLE,SAPSF_FO_DEPARTMENT,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-03-28T16:31:55.016-04:00,2022-03-28T16:31:55.017-04:00,OWNERSHIP,TABLE,SAPSF_EMP_EMPLOYMENT,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.146-04:00,2022-04-07T11:22:36.147-04:00,SELECT,TABLE,SAPSF_EMP_EMPLOYMENT,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.5-04:00,2022-06-17T16:18:56.502-04:00,SELECT,TABLE,SAPSF_EMP_EMPLOYMENT,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.239-04:00,2022-04-07T11:22:36.241-04:00,SELECT,TABLE,SAPSF_FO_COMPANY,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-03-28T16:33:54.658-04:00,2022-03-28T16:33:54.658-04:00,OWNERSHIP,TABLE,SAPSF_FO_COMPANY,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.614-04:00,2022-06-17T16:18:56.615-04:00,SELECT,TABLE,SAPSF_FO_COMPANY,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.543-04:00,2022-04-07T11:22:36.545-04:00,SELECT,TABLE,SFDC_KSDWCLS_AUDIENCE,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-03-22T14:39:06.467-04:00,2022-03-22T14:39:06.468-04:00,OWNERSHIP,TABLE,SFDC_KSDWCLS_AUDIENCE,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.899-04:00,2022-06-17T16:18:56.901-04:00,SELECT,TABLE,SFDC_KSDWCLS_AUDIENCE,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.201-04:00,2022-04-07T11:22:36.202-04:00,SELECT,TABLE,SAPSF_EMP_PAY_COMP_RECURRING,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-03-28T16:18:14.027-04:00,2022-03-28T16:18:14.028-04:00,OWNERSHIP,TABLE,SAPSF_EMP_PAY_COMP_RECURRING,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.579-04:00,2022-06-17T16:18:56.581-04:00,SELECT,TABLE,SAPSF_EMP_PAY_COMP_RECURRING,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-06-17T16:18:57.058-04:00,2022-06-17T16:18:57.059-04:00,SELECT,TABLE,SFDC_USER,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.693-04:00,2022-04-07T11:22:36.695-04:00,SELECT,TABLE,SFDC_USER,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
2022-03-24T17:18:21.062-04:00,2022-03-24T17:18:21.064-04:00,OWNERSHIP,TABLE,SFDC_USER,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-06-17T16:18:56.632-04:00,2022-06-17T16:18:56.633-04:00,SELECT,TABLE,SAPSF_FO_COST_CENTER,CORPITDATADEV,EDW_LND_TB,ROLE,BIUSER,FALSE,DIDEVELOPER,,ROLE
2022-03-28T16:36:32.006-04:00,2022-03-28T16:36:32.008-04:00,OWNERSHIP,TABLE,SAPSF_FO_COST_CENTER,CORPITDATADEV,EDW_LND_TB,ROLE,DIDEVELOPER,TRUE,DIDEVELOPER,,ROLE
2022-04-07T11:22:36.259-04:00,2022-04-07T11:22:36.261-04:00,SELECT,TABLE,SAPSF_FO_COST_CENTER,CORPITDATADEV,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,DIDEVELOPER,,ROLE
